Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,"On_Track_Toward_2020_Goal (0.70, 2018)",SIR_2015,Months,Notes,Facility_Type,On_Track,Met_2020_Goal,Year ,Facility_Name1,Facility_Name2,Facility_Name3,FACID1,FACID2,FACID3,Infection_Count,SIR ,SIR_95%_CI_Lower_Limit,SIR_95%_CI_Upper_Limit,Facility_ID1,Cases,Predicted_Cases,Hospital_Onset_Cases,Facility_Category
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000092.0,Memorial Hospital of Gardena,Los Angeles,,,4.0,1.1,24481.0,3.63,1.15,8.75,Worse,,4.14,,,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000093.0,Glendale Memorial Hospital and Health Center,Los Angeles,,,3.0,1.77,43705.0,1.7,0.43,4.62,Same,,0.38,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000093.0,"Glendale Memorial Hospital and Health Center, Rehabilitation Unit",Los Angeles,,,0.0,0.07,3536.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000095.0,Long Beach Memorial Medical Center,Los Angeles,,,4.0,5.37,96959.0,0.74,0.24,1.8,Same,,1.08,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000095.0,"Long Beach Memorial Medical Center, Rehabilitation Unit",Los Angeles,,,1.0,0.11,6044.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000096.0,Methodist Hospital of Southern California,Los Angeles,,,1.0,3.04,68974.0,0.33,0.02,1.62,Same,,0.31,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000096.0,"Methodist Hospital of Southern California, Rehabilitation Unit",Los Angeles,,,0.0,0.13,7028.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000099.0,Presbyterian Intercommunity Hospital,Los Angeles,,,2.0,2.88,60666.0,0.7,0.12,2.3,Same,,0.84,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000099.0,"Presbyterian Intercommunity Hospital, Rehabilitation Unit",Los Angeles,,,0.0,0.05,2421.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000100.0,Providence Saint John's Health Center,Los Angeles,,,2.0,1.88,60742.0,1.07,0.18,3.52,Same,,1.03,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000101.0,Providence Saint Joseph Medical Center,Los Angeles,,,2.0,3.28,77915.0,0.61,0.1,2.02,Same,,1.23,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000101.0,"Providence Saint Joseph Medical Center, Rehabilitation Unit",Los Angeles,,,0.0,0.05,2686.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000103.0,"St. Mary Medical Center, Long Beach",Los Angeles,,,6.0,2.72,53950.0,2.21,0.89,4.59,Same,,0.72,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000103.0,"St. Mary Medical Center, Long Beach, Rehabilitation Unit",Los Angeles,,,1.0,0.11,5607.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000104.0,Saint Vincent Medical Center,Los Angeles,,,5.0,2.87,54387.0,1.74,0.64,3.86,Same,,1.0,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000104.0,"Saint Vincent Medical Center, Rehabilitation Unit",Los Angeles,,,0.0,0.11,5627.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000105.0,Olympia Medical Center,Los Angeles,,,3.0,1.56,27338.0,1.92,0.49,5.22,Same,,2.03,,,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000107.0,Monrovia Memorial Hospital,Los Angeles,,,1.0,1.22,12143.0,0.82,0.04,4.05,Same,,0.82,,,LTAC,,,,,,,,,,,,,,,,,,Long-term Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000108.0,Monterey Park Hospital,Los Angeles,,,0.0,0.51,21707.0,0.0,0,7.22,Same,,3.84,,¥ See Data Dictionary,Community (<125 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000111.0,Northridge Hospital Medical Center,Los Angeles,,,2.0,3.1,51746.0,0.64,0.11,2.13,Same,,0.0,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000111.0,"Northridge Hospital Medical Center, Rehabilitation Unit",Los Angeles,,,0.0,0.08,4195.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000114.0,College Medical Center,Los Angeles,,,2.0,2.88,54026.0,0.7,0.12,2.3,Same,,0.57,,,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000123.0,Pomona Valley Hospital Medical Center,Los Angeles,,,5.0,4.88,103773.0,1.03,0.38,2.27,Same,,1.7,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000125.0,San Dimas Community Hospital,Los Angeles,,,1.0,0.55,14692.0,1.83,0.05,10.18,Same,,1.49,,¥ See Data Dictionary,Community (<125 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000127.0,Torrance Memorial Medical Center,Los Angeles,,,2.0,4.19,97121.0,0.48,0.08,1.58,Same,,0.6,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000128.0,Saint Francis Medical Center,Los Angeles,,,1.0,6.11,106915.0,0.16,0.01,0.81,Better,,0.99,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000129.0,Valley Presbyterian Hospital,Los Angeles,,,4.0,3.24,63904.0,1.23,0.39,2.98,Same,,1.75,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000129.0,"Valley Presbyterian Hospital, Rehabilitation Unit",Los Angeles,,,0.0,0.06,3252.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000132.0,Citrus Valley Medical Center - QV Campus,Los Angeles,,,1.0,2.74,61770.0,0.37,0.02,1.8,Same,,,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000132.0,"Citrus Valley Medical Center - QV Campus, Rehabilitation Unit",Los Angeles,,,0.0,0.07,3637.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000133.0,Pacifica Hospital of the Valley,Los Angeles,,,0.0,0.9,23294.0,0.0,0,4.11,Same,,2.02,,¥ See Data Dictionary,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000140.0,Sherman Oaks Hospital,Los Angeles,,,3.0,1.01,28175.0,2.97,0.76,8.08,Same,,0.51,,,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000141.0,Shriners Hospitals for Children,Los Angeles,,,, ,,, , ,,,,,"Incomplete Reporter, see Data Dictionary",Pediatric,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000144.0,"Kindred Hospital, Baldwin Park",Los Angeles,,,7.0,7.44,26211.0,0.94,0.41,1.86,Same,,0.82,,,LTAC,,,,,,,,,,,,,,,,,,Long-term Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000151.0,Whittier Hospital Medical Center,Los Angeles,,,0.0,1.32,37889.0,0.0,0,2.27,Same,,1.55,,,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000157.0,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,,,1.0,0.63,19161.0,1.59,0.04,8.84,Same,,0.0,,¥ See Data Dictionary,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000157.0,"Providence Little Company of Mary Medical Center San Pedro, Rehabilitation Unit",Los Angeles,,,0.0,0.1,5050.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000158.0,Miracle Mile Medical Center,Los Angeles,,,0.0,0.01,641.0,, , ,,,,,,Community (<125 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000162.0,Ronald Reagan UCLA Medical Center,Los Angeles,,,15.0,15.36,152948.0,0.98,0.57,1.58,Same,,1.57,,,Major Teaching,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000163.0,USC Kenneth Norris Jr. Cancer Hospital,Los Angeles,,,2.0,1.3,12570.0,1.54,0.26,5.09,Same,,2.1,,,Major Teaching,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000187.0,USC Verdugo Hills Hospital,Los Angeles,,,0.0,0.87,20589.0,0.0,0,4.23,Same,,1.27,,¥ See Data Dictionary,Community (125-250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000188.0,West Covina Medical Center,Los Angeles,,,0.0,0.04,2138.0,, , ,,,,,,Community (<125 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000191.0,White Memorial Medical Center,Los Angeles,,,3.0,4.91,90210.0,0.61,0.16,1.66,Same,,0.4,,,Major Teaching,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000191.0,"White Memorial Medical Center, Rehabilitation Unit",Los Angeles,,,0.0,0.06,3341.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000290.0,"Kaiser Foundation Hospital, Woodland Hills",Los Angeles,,,1.0,1.55,37695.0,0.64,0.03,3.17,Same,,0.97,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000912.0,Keck Hospital of USC,Los Angeles,,,7.0,6.11,79513.0,1.15,0.5,2.27,Same,,0.46,,,Major Teaching,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000912.0,"Keck Hospital of USC, Rehabilitation Unit",Los Angeles,,,0.0,0.08,3961.0,, , ,,,,,,Rehabilitation Unit,,,,,,,,,,,,,,,,,,Rehabilitation Hospital or Unit
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930001543.0,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,,,2.0,1.8,47938.0,1.11,0.19,3.68,Same,,0.0,,,Community (>250 Beds),,,,,,,,,,,,,,,,,,General Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930001607.0,"Kindred Hospital, Santa Ana",Orange,,,4.0,2.1,16851.0,1.91,0.61,4.6,Same,,1.06,,,LTAC,,,,,,,,,,,,,,,,,,Long-term Acute Care Hospital
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930001709.0,Earl & Loraine Miller Children's Hospital,Los Angeles,,,2.0,1.91,68575.0,1.05,0.18,3.46,Same,,0.0,,,Pediatric,,,,,,,,,,,,,,,,,,General Acute Care Hospital
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),,STATE OF CALIFORNIA POOLED DATA - Acute Care Hospitals,,STATE OF CALIFORNIA POOLED DATA,STATE OF CALIFORNIA POOLED DATA - Acute Care Hospitals,690.0,789.16,14903449.0,0.87,0.81,0.94,Better,,0.97,,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),,STATE OF CALIFORNIA POOLED DATA - Long-term Acute Care Hospitals,,STATE OF CALIFORNIA POOLED DATA,STATE OF CALIFORNIA POOLED DATA - Long-term Acute Care,110.0,68.49,472765.0,1.61,1.33,1.93,Worse,,0.47,,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),,STATE OF CALIFORNIA POOLED DATA - Critical Access Acute Care Hospitals,,STATE OF CALIFORNIA POOLED DATA,STATE OF CALIFORNIA POOLED DATA - Critical Access Acut,2.0,1.94,93060.0,1.03,0.17,3.41,Same,,1.59,,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Units and Free-standing Hospitals,,STATE OF CALIFORNIA POOLED DATA,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Units,3.0,9.67,508436.0,0.31,0.08,0.85,Better,,0.85,,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000037.0,Methodist Hospital of Sacramento,Sacramento,Acute Care Hospital,Community (125-250 Beds),3.0,1.76,39316.0,1.71,0.44,4.65,Same,,0.99,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000108.0,Sutter Amador Hospital,Amador,Acute Care Hospital,Community (<125 Beds),0.0,0.19,9275.0,,,,,,0.0,12.0,,,,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000109.0,Sutter Auburn Faith Hospital,Placer,Acute Care Hospital,Community (<125 Beds),0.0,0.38,10500.0,0.0,0.0,9.73,Same,,0.0,12.0,¥ See Data Dictionary,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000113.0,University of California Davis Medical Center,Sacramento,Acute Care Hospital,Major Teaching,25.0,17.58,190702.0,1.42,0.94,2.07,Same,,1.11,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000113.0,"University of California Davis Medical Center, Rehabilitation Unit",Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,0.0,0.1,5369.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000114.0,Barton Memorial Hospital,El Dorado,Acute Care Hospital,Community (<125 Beds),0.0,0.25,7200.0,0.0,0.0,14.71,Same,,0.0,12.0,¥ See Data Dictionary,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000117.0,Dameron Hospital,San Joaquin,Acute Care Hospital,Community (125-250 Beds),3.0,0.76,18527.0,3.96,0.82,11.58,Same,,2.39,12.0,¥ See Data Dictionary,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000118.0,Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,Community (<125 Beds),0.0,0.49,13868.0,0.0,0.0,7.5,Same,,1.78,12.0,¥ See Data Dictionary,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000120.0,Mark Twain Medical Center,Calaveras,Critical Access Hospital,Critical Access,0.0,0.07,3407.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000121.0,Marshall Medical Center,El Dorado,Acute Care Hospital,Community (<125 Beds),0.0,0.85,21979.0,0.0,0.0,4.33,Same,,2.12,12.0,¥ See Data Dictionary,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000122.0,Doctors Medical Center,Stanislaus,Acute Care Hospital,Community (>250 Beds),10.0,11.04,116916.0,0.91,0.46,1.61,Same,,1.22,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000123.0,Memorial Medical Center,Stanislaus,Acute Care Hospital,Community (>250 Beds),2.0,3.96,79526.0,0.51,0.09,1.67,Same,,0.94,12.0,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000124.0,Mercy General Hospital,Sacramento,Acute Care Hospital,Community (>250 Beds),3.0,3.81,60668.0,0.79,0.2,2.15,Same,,0.46,12.0,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000124.0,"Mercy General Hospital, Rehabilitation Unit",Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,0.0,0.12,6084.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000125.0,Emanuel Medical Center,Stanislaus,Acute Care Hospital,Community (125-250 Beds),1.0,1.09,37758.0,0.92,0.05,4.54,Same,,0.66,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000127.0,Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,4.0,6.24,94885.0,0.64,0.2,1.55,Same,,0.12,12.0,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000129.0,Central Valley Specialty Hospital,Stanislaus,Long-term Acute Care Hospital,LTAC,2.0,2.92,27458.0,0.69,0.12,2.27,Same,,0.0,12.0,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000130.0,"Kaiser Foundation Hospital, Sacramento",Sacramento,Acute Care Hospital,Community (>250 Beds),1.0,1.77,50394.0,0.57,0.03,2.79,Same,,0.38,12.0,,,Yes,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000131.0,Oak Valley Hospital District,Stanislaus,Acute Care Hospital,Community (<125 Beds),0.0,0.07,3283.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000133.0,"Kaiser Foundation Hospital, South Sacramento",Sacramento,Acute Care Hospital,Community (125-250 Beds),2.0,2.29,58450.0,0.87,0.15,2.89,Same,,1.45,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000134.0,Sutter Roseville Medical Center,Placer,Acute Care Hospital,Community (>250 Beds),4.0,3.53,79988.0,1.13,0.36,2.73,Same,,1.01,12.0,,,No,,,,,,,,,,,,,,,,,
2017,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000134.0,"Sutter Roseville Medical Center, Rehabilitation Unit",Placer,Rehabilitation Hospital or Unit,Rehabilitation Unit,0.0,0.27,14070.0,0.0,0.0,13.79,Same,,0.0,12.0,¥ See Data Dictionary,,Yes,,,,,,,,,,,,,,,,,
